time_ms,accuracy,compute_similarities_with_state_decision_0,compute_similarities_with_state_decision_1,compute_similarities_with_state_threshold_0,parse_embedding_decision_0,parse_embedding_decision_1,parse_embedding_threshold_0,selector_kernel_decision_0,selector_kernel_decision_1,selector_kernel_threshold_0,qos_loss,exact_accuracy
6259.778777,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6355.706930,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6861.964103,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6731.323827,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7383.643043,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
8042.365089,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7864.742405,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7268.919797,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6369.890988,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7380.259640,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6782.469560,0.005556,2,2,0,0,0,0,1,1,0,0.454444,0.460000
8203.201729,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7315.281783,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
5952.736810,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
7095.919814,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
8196.919793,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7997.258943,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6103.523259,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
4450.749026,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
8343.286880,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
8964.684084,0.469091,0,0,0,0,0,0,0,0,0,0.000000,0.460000
6077.252880,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
8713.958957,0.469091,0,0,0,0,0,0,0,0,0,0.000000,0.460000
6785.165622,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
5353.611244,0.005556,2,2,0,1,1,0,1,1,0,0.454444,0.460000
6228.208886,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
6324.256828,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
7139.473917,0.031250,1,1,0,0,0,0,1,1,0,0.428750,0.460000
6616.225215,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
9084.216651,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
7418.062667,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8667.913116,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8360.777118,0.485480,2,2,0,0,0,0,0,0,0,0.000000,0.460000
8151.733984,0.485480,2,2,0,0,0,0,0,0,0,0.000000,0.460000
6576.265462,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
8289.100150,0.485480,2,2,0,0,0,0,0,0,0,0.000000,0.460000
5313.636671,0.005556,2,2,0,1,1,0,1,1,0,0.454444,0.460000
7313.339072,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7227.846271,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6913.051469,0.005556,2,2,0,0,0,0,1,1,0,0.454444,0.460000
6926.205217,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7501.181523,0.031250,1,1,0,0,0,0,1,1,0,0.428750,0.460000
5911.365165,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
8410.199377,0.485480,2,2,0,0,0,0,0,0,0,0.000000,0.460000
5143.677183,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4833.273754,0.031250,1,1,0,2,2,0,1,1,0,0.428750,0.460000
8284.761477,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7613.802736,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7079.600575,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7307.854839,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
4987.491742,0.031250,1,1,0,2,2,0,1,1,0,0.428750,0.460000
7185.839270,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7539.801545,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7601.175698,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
9031.142505,0.444091,1,1,0,0,0,0,0,0,0,0.015909,0.460000
6786.897845,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7799.912672,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
8397.191408,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7026.312690,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7056.744743,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7920.280218,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6809.146848,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
6875.570486,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7213.234382,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
9777.644562,0.444091,1,1,0,0,0,0,0,0,0,0.015909,0.460000
6171.797166,0.005556,2,2,0,1,1,0,1,1,0,0.454444,0.460000
5639.718906,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
5860.840266,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
8110.815459,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
4373.335363,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
6855.666681,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
9166.706150,0.444091,1,1,0,0,0,0,0,0,0,0.015909,0.460000
6593.156339,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7164.543289,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
4738.056592,0.031250,1,1,0,2,2,0,1,1,0,0.428750,0.460000
7362.011373,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
6241.059324,0.005556,2,2,0,0,0,0,1,1,0,0.454444,0.460000
6599.817331,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
8075.063680,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7001.822290,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
5830.377904,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
4687.341700,0.031250,1,1,0,2,2,0,1,1,0,0.428750,0.460000
8111.582511,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7695.922626,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
8021.960951,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
7100.462304,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
6754.911019,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7182.531983,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7731.182251,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7868.384955,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
7611.190395,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
6852.637762,0.005556,2,2,0,0,0,0,1,1,0,0.454444,0.460000
7363.559199,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
7587.862330,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7329.864662,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
8032.955057,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
7514.733394,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
6724.753828,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
4789.536529,0.031250,1,1,0,2,2,0,1,1,0,0.428750,0.460000
7526.146833,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
8782.007553,0.469091,0,0,0,0,0,0,0,0,0,0.000000,0.460000
9239.803556,0.469091,0,0,0,0,0,0,0,0,0,0.000000,0.460000
9324.953091,0.444091,1,1,0,0,0,0,0,0,0,0.015909,0.460000
5746.883748,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
6623.437152,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
8529.484778,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7333.530429,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6815.857593,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7661.326868,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7166.825645,0.005556,2,2,0,0,0,0,1,1,0,0.454444,0.460000
6938.054147,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6650.648060,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
6277.598625,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6644.074282,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7126.451037,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
8691.650360,0.469091,0,0,0,0,0,0,0,0,0,0.000000,0.460000
7503.506669,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
4735.958749,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
6494.888469,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6760.813916,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7219.420882,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7752.447574,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
8221.380416,0.484289,2,2,0,0,0,0,0,0,0,0.000000,0.460000
5847.238144,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
7417.629867,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7965.341767,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6826.428978,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7052.515024,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6236.474981,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
8970.572481,0.469091,0,0,0,0,0,0,0,0,0,0.000000,0.460000
8045.958676,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
5277.598163,0.005556,2,2,0,1,1,0,1,1,0,0.454444,0.460000
8079.423180,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
7113.428637,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6950.027096,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7251.849624,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7581.627597,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
7544.056148,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
8010.705497,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7074.743956,0.005556,2,2,0,0,0,0,1,1,0,0.454444,0.460000
6342.581346,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
7460.352589,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6924.366422,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6954.178736,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
9833.992768,0.484289,2,2,0,0,0,0,0,0,0,0.000000,0.460000
4326.072789,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
6523.480724,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7213.075891,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
8272.758528,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6324.173208,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
8269.070065,0.484289,2,2,0,0,0,0,0,0,0,0.000000,0.460000
5290.247673,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
9608.765095,0.444091,1,1,0,0,0,0,0,0,0,0.015909,0.460000
8309.721374,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7520.056330,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8831.777057,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
4111.550514,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
5761.416041,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
8376.036813,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8174.512166,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
8464.245226,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8486.255389,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7682.470492,0.031250,0,0,0,0,0,0,1,1,0,0.428750,0.460000
6366.071843,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7155.757857,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6102.179488,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7552.465092,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7722.770334,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
8502.815054,0.444091,1,1,0,0,0,0,0,0,0,0.015909,0.460000
7757.655069,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
4244.205715,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
6206.616547,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6353.481480,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7141.950761,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7570.328645,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
6080.602268,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6590.910018,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
8494.882772,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8407.552740,0.485480,2,2,0,0,0,0,0,0,0,0.000000,0.460000
6508.958891,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6910.565897,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7049.869909,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6260.975616,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7993.857598,0.485480,2,2,0,0,0,0,0,0,0,0.000000,0.460000
8625.158587,0.469091,0,0,0,0,0,0,0,0,0,0.000000,0.460000
7586.225943,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
6177.342936,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7417.980314,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6656.929787,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
8139.392312,0.485480,2,2,0,0,0,0,0,0,0,0.000000,0.460000
7261.636421,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
4472.271120,0.031250,1,1,0,2,2,0,1,1,0,0.428750,0.460000
6753.594251,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6259.272787,0.481389,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7903.066888,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
6976.060975,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8148.145712,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
7849.771578,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
8589.263960,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8002.605156,0.484289,2,2,0,0,0,0,0,0,0,0.000000,0.460000
6683.124515,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8406.407459,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7920.068098,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
8390.296799,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7946.285878,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
6805.510188,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7019.669604,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7183.456920,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
5626.907619,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
8053.202404,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7558.892727,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7218.853605,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7313.844448,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7987.244882,0.484289,2,2,0,0,0,0,0,0,0,0.000000,0.460000
6373.453449,0.005556,2,2,0,0,0,0,1,1,0,0.454444,0.460000
6117.826807,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
8233.785579,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
5923.401391,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
8110.000760,0.444091,1,1,0,0,0,0,0,0,0,0.015909,0.460000
7949.689887,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7367.502216,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
8099.933060,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
7151.105002,0.031250,1,1,0,0,0,0,1,1,0,0.428750,0.460000
7558.707655,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8632.718924,0.444091,1,1,0,0,0,0,0,0,0,0.015909,0.460000
5482.153226,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
6683.615805,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7891.918975,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
4378.107590,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
4860.337036,0.031250,1,1,0,2,2,0,1,1,0,0.428750,0.460000
8111.756467,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6872.879052,0.031250,0,0,0,0,0,0,1,1,0,0.428750,0.460000
7137.246851,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
7420.942756,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
6965.120170,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8453.655474,0.469091,0,0,0,0,0,0,0,0,0,0.000000,0.460000
5507.649066,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4557.515388,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4228.596224,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
4416.306370,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
6680.606043,0.031250,1,1,0,0,0,0,1,1,0,0.428750,0.460000
4736.353668,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4434.566172,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4418.498503,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4670.688354,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4332.929825,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4527.744217,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4654.982490,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4603.027647,0.031250,1,1,0,2,2,0,1,1,0,0.428750,0.460000
7778.975624,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
6588.252874,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7049.097926,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
4754.839763,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
7696.363444,0.485480,2,2,0,0,0,0,0,0,0,0.000000,0.460000
7035.206523,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
6640.773181,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6741.460983,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
5319.468603,0.031250,0,0,0,1,1,0,1,1,0,0.428750,0.460000
6898.214476,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
4414.300104,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
7346.634171,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
6860.109387,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7888.663021,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7010.083353,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8438.766937,0.444091,1,1,0,0,0,0,0,0,0,0.015909,0.460000
7620.133664,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8057.634372,0.485480,2,2,0,0,0,0,0,0,0,0.000000,0.460000
6614.459459,0.031250,1,1,0,0,0,0,1,1,0,0.428750,0.460000
4451.263096,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
5475.851054,0.031250,1,1,0,1,1,0,1,1,0,0.428750,0.460000
7214.807682,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
6745.429367,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8102.319025,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
6880.471898,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
7120.836976,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7159.081882,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
8084.336379,0.485480,2,2,0,0,0,0,0,0,0,0.000000,0.460000
7201.386603,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
7271.177472,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
8642.195865,0.469091,0,0,0,0,0,0,0,0,0,0.000000,0.460000
6528.807887,0.485480,2,2,0,1,1,0,0,0,0,0.000000,0.460000
5406.026865,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
7957.426554,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
6942.761759,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
6946.950386,0.469091,0,0,0,1,1,0,0,0,0,0.000000,0.460000
4264.167072,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
6260.507586,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
4693.998330,0.005556,2,2,0,1,1,0,1,1,0,0.454444,0.460000
6228.580216,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
4212.965269,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
4327.420850,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
6251.566840,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6122.511900,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7432.732541,0.444091,1,1,0,1,1,0,0,0,0,0.015909,0.460000
4482.009387,0.031250,1,1,0,2,2,0,1,1,0,0.428750,0.460000
4550.951360,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
6850.494911,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
6918.769366,0.031250,1,1,0,0,0,0,1,1,0,0.428750,0.460000
8033.409787,0.484289,2,2,0,0,0,0,0,0,0,0.000000,0.460000
4745.824829,0.056250,0,0,0,2,2,0,1,1,0,0.403750,0.460000
8217.028734,0.484289,2,2,0,0,0,0,0,0,0,0.000000,0.460000
4261.340372,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
6735.147065,0.031250,1,1,0,0,0,0,1,1,0,0.428750,0.460000
6829.930515,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7159.083366,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
7125.130405,0.031250,0,0,0,0,0,0,1,1,0,0.428750,0.460000
7983.042684,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7594.578445,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
4463.554774,0.031250,1,1,0,2,2,0,1,1,0,0.428750,0.460000
7709.259288,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7529.544990,0.031250,0,0,0,0,0,0,1,1,0,0.428750,0.460000
4130.817701,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
4021.387835,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
6783.126369,0.031250,1,1,0,0,0,0,1,1,0,0.428750,0.460000
7393.962825,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
4211.807336,0.055556,2,2,0,2,2,0,1,1,0,0.404444,0.460000
6573.821091,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
8229.165529,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7474.640715,0.031250,1,1,0,0,0,0,1,1,0,0.428750,0.460000
7141.672006,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6732.465417,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6906.281617,0.484289,2,2,0,1,1,0,0,0,0,0.000000,0.460000
7500.945851,0.031250,0,0,0,0,0,0,1,1,0,0.428750,0.460000
7159.321350,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
6252.048951,0.480198,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6234.847228,0.455000,1,1,0,2,2,0,0,0,0,0.005000,0.460000
